,RM08/0010,RM08/0017,Year,Month,Time,Group Description,Average_price,PPOILUSDM_1,PPOILUSDM_2,PPOILUSDM_3,PPOILUSDM_4,PPOILUSDM_5,PPOILUSDM_6,PPOILUSDM_7,PPOILUSDM_8,PPOILUSDM_9,PPOILUSDM_10,PPOILUSDM_11,PPOILUSDM_12,AR_1,AR_2,AR_3,AR_4,AR_5,AR_6,AR_7,AR_8,AR_9,AR_10,AR_11,AR_12
78,False,True,2021,6,2021-06-30,solvent,1.2974999999999999,1104.58493292694,1036.29341179646,995.801045240987,968.868406413008,936.449653369777,910.648399616273,841.639684375727,730.949822826911,707.32528125622,674.699438865209,610.495597533936,573.22358653095,1.1700000000000002,1.03,1.03,1.03,1.015,1.0166666666666666,1.02,1.015,1.055,1.075,1.0350000000000001,1.0350000000000001
79,False,True,2021,7,2021-07-23,solvent,1.3725,920.962647934837,1104.58493292694,1036.29341179646,995.801045240987,968.868406413008,936.449653369777,910.648399616273,841.639684375727,730.949822826911,707.32528125622,674.699438865209,610.495597533936,1.2974999999999999,1.1700000000000002,1.03,1.03,1.03,1.015,1.0166666666666666,1.02,1.015,1.055,1.075,1.0350000000000001
80,False,True,2021,8,2021-08-26,solvent,1.575,1010.22385393131,920.962647934837,1104.58493292694,1036.29341179646,995.801045240987,968.868406413008,936.449653369777,910.648399616273,841.639684375727,730.949822826911,707.32528125622,674.699438865209,1.3725,1.2974999999999999,1.1700000000000002,1.03,1.03,1.03,1.015,1.0166666666666666,1.02,1.015,1.055,1.075
81,False,True,2021,9,2021-09-30,solvent,1.802,1077.78061255766,1010.22385393131,920.962647934837,1104.58493292694,1036.29341179646,995.801045240987,968.868406413008,936.449653369777,910.648399616273,841.639684375727,730.949822826911,707.32528125622,1.575,1.3725,1.2974999999999999,1.1700000000000002,1.03,1.03,1.03,1.015,1.0166666666666666,1.02,1.015,1.055
82,False,True,2021,10,2021-10-31,solvent,2.1141667882324335,1105.97830115752,1077.78061255766,1010.22385393131,920.962647934837,1104.58493292694,1036.29341179646,995.801045240987,968.868406413008,936.449653369777,910.648399616273,841.639684375727,730.949822826911,1.802,1.575,1.3725,1.2974999999999999,1.1700000000000002,1.03,1.03,1.03,1.015,1.0166666666666666,1.02,1.015
83,False,True,2021,11,2021-11-22,solvent,2.1875,1238.17285657319,1105.97830115752,1077.78061255766,1010.22385393131,920.962647934837,1104.58493292694,1036.29341179646,995.801045240987,968.868406413008,936.449653369777,910.648399616273,841.639684375727,2.1141667882324335,1.802,1.575,1.3725,1.2974999999999999,1.1700000000000002,1.03,1.03,1.03,1.015,1.0166666666666666,1.02
84,False,True,2021,12,2021-12-23,solvent,2.2466666666666666,1279.64081229113,1238.17285657319,1105.97830115752,1077.78061255766,1010.22385393131,920.962647934837,1104.58493292694,1036.29341179646,995.801045240987,968.868406413008,936.449653369777,910.648399616273,2.1875,2.1141667882324335,1.802,1.575,1.3725,1.2974999999999999,1.1700000000000002,1.03,1.03,1.03,1.015,1.0166666666666666
85,False,True,2022,1,2022-01-31,solvent,2.5985714285714288,1207.46390510091,1279.64081229113,1238.17285657319,1105.97830115752,1077.78061255766,1010.22385393131,920.962647934837,1104.58493292694,1036.29341179646,995.801045240987,968.868406413008,936.449653369777,2.2466666666666666,2.1875,2.1141667882324335,1.802,1.575,1.3725,1.2974999999999999,1.1700000000000002,1.03,1.03,1.03,1.015
86,False,True,2022,2,2022-02-23,solvent,2.807,1293.59521574041,1207.46390510091,1279.64081229113,1238.17285657319,1105.97830115752,1077.78061255766,1010.22385393131,920.962647934837,1104.58493292694,1036.29341179646,995.801045240987,968.868406413008,2.5985714285714288,2.2466666666666666,2.1875,2.1141667882324335,1.802,1.575,1.3725,1.2974999999999999,1.1700000000000002,1.03,1.03,1.03
87,False,True,2022,3,2022-03-31,solvent,2.857,1458.06977711168,1293.59521574041,1207.46390510091,1279.64081229113,1238.17285657319,1105.97830115752,1077.78061255766,1010.22385393131,920.962647934837,1104.58493292694,1036.29341179646,995.801045240987,2.807,2.5985714285714288,2.2466666666666666,2.1875,2.1141667882324335,1.802,1.575,1.3725,1.2974999999999999,1.1700000000000002,1.03,1.03
88,False,True,2022,4,2022-04-29,solvent,2.66,1652.71639279719,1458.06977711168,1293.59521574041,1207.46390510091,1279.64081229113,1238.17285657319,1105.97830115752,1077.78061255766,1010.22385393131,920.962647934837,1104.58493292694,1036.29341179646,2.857,2.807,2.5985714285714288,2.2466666666666666,2.1875,2.1141667882324335,1.802,1.575,1.3725,1.2974999999999999,1.1700000000000002,1.03
89,False,True,2022,5,2022-05-19,solvent,3.26,1613.0743554943,1652.71639279719,1458.06977711168,1293.59521574041,1207.46390510091,1279.64081229113,1238.17285657319,1105.97830115752,1077.78061255766,1010.22385393131,920.962647934837,1104.58493292694,2.66,2.857,2.807,2.5985714285714288,2.2466666666666666,2.1875,2.1141667882324335,1.802,1.575,1.3725,1.2974999999999999,1.1700000000000002
90,False,True,2022,6,2022-06-28,solvent,3.0933333333333333,1601.22210374741,1613.0743554943,1652.71639279719,1458.06977711168,1293.59521574041,1207.46390510091,1279.64081229113,1238.17285657319,1105.97830115752,1077.78061255766,1010.22385393131,920.962647934837,3.26,2.66,2.857,2.807,2.5985714285714288,2.2466666666666666,2.1875,2.1141667882324335,1.802,1.575,1.3725,1.2974999999999999
91,False,True,2022,7,2022-07-15,solvent,3.3600000000000003,1322.18462139461,1601.22210374741,1613.0743554943,1652.71639279719,1458.06977711168,1293.59521574041,1207.46390510091,1279.64081229113,1238.17285657319,1105.97830115752,1077.78061255766,1010.22385393131,3.0933333333333333,3.26,2.66,2.857,2.807,2.5985714285714288,2.2466666666666666,2.1875,2.1141667882324335,1.802,1.575,1.3725
92,False,True,2022,8,2022-08-29,solvent,3.1439999999999997,902.891147870967,1322.18462139461,1601.22210374741,1613.0743554943,1652.71639279719,1458.06977711168,1293.59521574041,1207.46390510091,1279.64081229113,1238.17285657319,1105.97830115752,1077.78061255766,3.3600000000000003,3.0933333333333333,3.26,2.66,2.857,2.807,2.5985714285714288,2.2466666666666666,2.1875,2.1141667882324335,1.802,1.575
93,False,True,2022,9,2022-09-30,solvent,3.1119999999999997,926.324432586423,902.891147870967,1322.18462139461,1601.22210374741,1613.0743554943,1652.71639279719,1458.06977711168,1293.59521574041,1207.46390510091,1279.64081229113,1238.17285657319,1105.97830115752,3.1439999999999997,3.3600000000000003,3.0933333333333333,3.26,2.66,2.857,2.807,2.5985714285714288,2.2466666666666666,2.1875,2.1141667882324335,1.802
94,False,True,2022,10,2022-10-18,solvent,3.0349999999999997,794.488878874876,926.324432586423,902.891147870967,1322.18462139461,1601.22210374741,1613.0743554943,1652.71639279719,1458.06977711168,1293.59521574041,1207.46390510091,1279.64081229113,1238.17285657319,3.1119999999999997,3.1439999999999997,3.3600000000000003,3.0933333333333333,3.26,2.66,2.857,2.807,2.5985714285714288,2.2466666666666666,2.1875,2.1141667882324335
95,False,True,2022,11,2022-11-30,solvent,2.7435714285714283,796.676318197842,794.488878874876,926.324432586423,902.891147870967,1322.18462139461,1601.22210374741,1613.0743554943,1652.71639279719,1458.06977711168,1293.59521574041,1207.46390510091,1279.64081229113,3.0349999999999997,3.1119999999999997,3.1439999999999997,3.3600000000000003,3.0933333333333333,3.26,2.66,2.857,2.807,2.5985714285714288,2.2466666666666666,2.1875
96,False,True,2022,12,2022-12-31,solvent,2.808,875.659936221517,796.676318197842,794.488878874876,926.324432586423,902.891147870967,1322.18462139461,1601.22210374741,1613.0743554943,1652.71639279719,1458.06977711168,1293.59521574041,1207.46390510091,2.7435714285714283,3.0349999999999997,3.1119999999999997,3.1439999999999997,3.3600000000000003,3.0933333333333333,3.26,2.66,2.857,2.807,2.5985714285714288,2.2466666666666666
97,False,True,2023,1,2023-01-26,solvent,2.275,887.10700458863,875.659936221517,796.676318197842,794.488878874876,926.324432586423,902.891147870967,1322.18462139461,1601.22210374741,1613.0743554943,1652.71639279719,1458.06977711168,1293.59521574041,2.808,2.7435714285714283,3.0349999999999997,3.1119999999999997,3.1439999999999997,3.3600000000000003,3.0933333333333333,3.26,2.66,2.857,2.807,2.5985714285714288
98,False,True,2023,2,2023-02-28,solvent,2.075,903.28692399913,887.10700458863,875.659936221517,796.676318197842,794.488878874876,926.324432586423,902.891147870967,1322.18462139461,1601.22210374741,1613.0743554943,1652.71639279719,1458.06977711168,2.275,2.808,2.7435714285714283,3.0349999999999997,3.1119999999999997,3.1439999999999997,3.3600000000000003,3.0933333333333333,3.26,2.66,2.857,2.807
99,False,True,2023,3,2023-03-31,solvent,1.8625,902.161131806761,903.28692399913,887.10700458863,875.659936221517,796.676318197842,794.488878874876,926.324432586423,902.891147870967,1322.18462139461,1601.22210374741,1613.0743554943,1652.71639279719,2.075,2.275,2.808,2.7435714285714283,3.0349999999999997,3.1119999999999997,3.1439999999999997,3.3600000000000003,3.0933333333333333,3.26,2.66,2.857
100,False,True,2023,4,2023-04-30,solvent,1.5200000000000002,910.155527014026,902.161131806761,903.28692399913,887.10700458863,875.659936221517,796.676318197842,794.488878874876,926.324432586423,902.891147870967,1322.18462139461,1601.22210374741,1613.0743554943,1.8625,2.075,2.275,2.808,2.7435714285714283,3.0349999999999997,3.1119999999999997,3.1439999999999997,3.3600000000000003,3.0933333333333333,3.26,2.66
101,False,True,2023,5,2023-05-31,solvent,1.52,934.809681844592,910.155527014026,902.161131806761,903.28692399913,887.10700458863,875.659936221517,796.676318197842,794.488878874876,926.324432586423,902.891147870967,1322.18462139461,1601.22210374741,1.5200000000000002,1.8625,2.075,2.275,2.808,2.7435714285714283,3.0349999999999997,3.1119999999999997,3.1439999999999997,3.3600000000000003,3.0933333333333333,3.26
102,False,True,2023,6,2023-06-27,solvent,1.3950000000000002,834.628551223305,934.809681844592,910.155527014026,902.161131806761,903.28692399913,887.10700458863,875.659936221517,796.676318197842,794.488878874876,926.324432586423,902.891147870967,1322.18462139461,1.52,1.5200000000000002,1.8625,2.075,2.275,2.808,2.7435714285714283,3.0349999999999997,3.1119999999999997,3.1439999999999997,3.3600000000000003,3.0933333333333333
103,False,True,2023,7,2023-07-28,solvent,1.3550000000000002,769.098476597759,834.628551223305,934.809681844592,910.155527014026,902.161131806761,903.28692399913,887.10700458863,875.659936221517,796.676318197842,794.488878874876,926.324432586423,902.891147870967,1.3950000000000002,1.52,1.5200000000000002,1.8625,2.075,2.275,2.808,2.7435714285714283,3.0349999999999997,3.1119999999999997,3.1439999999999997,3.3600000000000003
104,False,True,2023,8,2023-08-30,solvent,1.2658333333333336,844.977016726366,769.098476597759,834.628551223305,934.809681844592,910.155527014026,902.161131806761,903.28692399913,887.10700458863,875.659936221517,796.676318197842,794.488878874876,926.324432586423,1.3550000000000002,1.3950000000000002,1.52,1.5200000000000002,1.8625,2.075,2.275,2.808,2.7435714285714283,3.0349999999999997,3.1119999999999997,3.1439999999999997
105,False,True,2023,9,2023-09-21,solvent,1.25875,823.608174534713,844.977016726366,769.098476597759,834.628551223305,934.809681844592,910.155527014026,902.161131806761,903.28692399913,887.10700458863,875.659936221517,796.676318197842,794.488878874876,1.2658333333333336,1.3550000000000002,1.3950000000000002,1.52,1.5200000000000002,1.8625,2.075,2.275,2.808,2.7435714285714283,3.0349999999999997,3.1119999999999997
106,False,True,2023,10,2023-10-31,solvent,1.1664285714285714,790.712155888081,823.608174534713,844.977016726366,769.098476597759,834.628551223305,934.809681844592,910.155527014026,902.161131806761,903.28692399913,887.10700458863,875.659936221517,796.676318197842,1.25875,1.2658333333333336,1.3550000000000002,1.3950000000000002,1.52,1.5200000000000002,1.8625,2.075,2.275,2.808,2.7435714285714283,3.0349999999999997
107,False,True,2023,11,2023-11-29,solvent,1.1324999999999998,767.48133500497,790.712155888081,823.608174534713,844.977016726366,769.098476597759,834.628551223305,934.809681844592,910.155527014026,902.161131806761,903.28692399913,887.10700458863,875.659936221517,1.1664285714285714,1.25875,1.2658333333333336,1.3550000000000002,1.3950000000000002,1.52,1.5200000000000002,1.8625,2.075,2.275,2.808,2.7435714285714283
108,False,True,2023,12,2023-12-28,solvent,1.12,795.987930507008,767.48133500497,790.712155888081,823.608174534713,844.977016726366,769.098476597759,834.628551223305,934.809681844592,910.155527014026,902.161131806761,903.28692399913,887.10700458863,1.1324999999999998,1.1664285714285714,1.25875,1.2658333333333336,1.3550000000000002,1.3950000000000002,1.52,1.5200000000000002,1.8625,2.075,2.275,2.808
124,True,False,2016,1,2016-01-31,solvent,0.95,520.602567605653,503.163620012229,530.246639789742,483.487307650792,484.677591320546,575.682129641201,606.404488474595,601.396540199212,591.787920473602,607.654865340564,634.378125181584,641.597233169228,0.56,0.56,0.56,0.82,0.81,0.72,0.6233333333333334,0.72,0.72,0.64,0.64,0.64
125,True,False,2016,2,2016-02-29,solvent,0.82,531.619442572607,520.602567605653,503.163620012229,530.246639789742,483.487307650792,484.677591320546,575.682129641201,606.404488474595,601.396540199212,591.787920473602,607.654865340564,634.378125181584,0.95,0.56,0.56,0.56,0.82,0.81,0.72,0.6233333333333334,0.72,0.72,0.64,0.64
126,True,False,2016,3,2016-03-18,solvent,0.82,595.900683226908,531.619442572607,520.602567605653,503.163620012229,530.246639789742,483.487307650792,484.677591320546,575.682129641201,606.404488474595,601.396540199212,591.787920473602,607.654865340564,0.82,0.95,0.56,0.56,0.56,0.82,0.81,0.72,0.6233333333333334,0.72,0.72,0.64
127,True,False,2016,4,2016-04-22,solvent,0.47,633.067782763729,595.900683226908,531.619442572607,520.602567605653,503.163620012229,530.246639789742,483.487307650792,484.677591320546,575.682129641201,606.404488474595,601.396540199212,591.787920473602,0.82,0.82,0.95,0.56,0.56,0.56,0.82,0.81,0.72,0.6233333333333334,0.72,0.72
128,True,False,2016,5,2016-05-19,solvent,0.72,680.375486749158,633.067782763729,595.900683226908,531.619442572607,520.602567605653,503.163620012229,530.246639789742,483.487307650792,484.677591320546,575.682129641201,606.404488474595,601.396540199212,0.47,0.82,0.82,0.95,0.56,0.56,0.56,0.82,0.81,0.72,0.6233333333333334,0.72
129,True,False,2016,6,2016-06-30,solvent,0.5862902526666667,644.564789449039,680.375486749158,633.067782763729,595.900683226908,531.619442572607,520.602567605653,503.163620012229,530.246639789742,483.487307650792,484.677591320546,575.682129641201,606.404488474595,0.72,0.47,0.82,0.82,0.95,0.56,0.56,0.56,0.82,0.81,0.72,0.6233333333333334
130,True,False,2016,7,2016-07-31,solvent,0.5871023766000001,618.453034128718,644.564789449039,680.375486749158,633.067782763729,595.900683226908,531.619442572607,520.602567605653,503.163620012229,530.246639789742,483.487307650792,484.677591320546,575.682129641201,0.5862902526666667,0.72,0.47,0.82,0.82,0.95,0.56,0.56,0.56,0.82,0.81,0.72
131,True,False,2016,8,2016-08-31,solvent,0.45,584.190132904984,618.453034128718,644.564789449039,680.375486749158,633.067782763729,595.900683226908,531.619442572607,520.602567605653,503.163620012229,530.246639789742,483.487307650792,484.677591320546,0.5871023766000001,0.5862902526666667,0.72,0.47,0.82,0.82,0.95,0.56,0.56,0.56,0.82,0.81
132,True,False,2016,9,2016-09-30,solvent,0.5698756933333334,664.377119626144,584.190132904984,618.453034128718,644.564789449039,680.375486749158,633.067782763729,595.900683226908,531.619442572607,520.602567605653,503.163620012229,530.246639789742,483.487307650792,0.45,0.5871023766000001,0.5862902526666667,0.72,0.47,0.82,0.82,0.95,0.56,0.56,0.56,0.82
134,True,False,2016,11,2016-11-30,solvent,0.6197467612818591,651.448642642048,692.406658440732,664.377119626144,584.190132904984,618.453034128718,644.564789449039,680.375486749158,633.067782763729,595.900683226908,531.619442572607,520.602567605653,503.163620012229,0.45,0.5698756933333334,0.45,0.5871023766000001,0.5862902526666667,0.72,0.47,0.82,0.82,0.95,0.56,0.56
136,True,False,2017,1,2017-01-31,solvent,0.6074067700000001,711.756236551718,669.99758823287,651.448642642048,692.406658440732,664.377119626144,584.190132904984,618.453034128718,644.564789449039,680.375486749158,633.067782763729,595.900683226908,531.619442572607,0.5996068505177535,0.6197467612818591,0.45,0.5698756933333334,0.45,0.5871023766000001,0.5862902526666667,0.72,0.47,0.82,0.82,0.95
138,True,False,2017,3,2017-03-31,solvent,0.6335505760000002,706.793595646491,726.488555994266,711.756236551718,669.99758823287,651.448642642048,692.406658440732,664.377119626144,584.190132904984,618.453034128718,644.564789449039,680.375486749158,633.067782763729,0.51,0.6074067700000001,0.5996068505177535,0.6197467612818591,0.45,0.5698756933333334,0.45,0.5871023766000001,0.5862902526666667,0.72,0.47,0.82
139,True,False,2017,4,2017-04-30,solvent,0.9057828295000001,663.299519382585,706.793595646491,726.488555994266,711.756236551718,669.99758823287,651.448642642048,692.406658440732,664.377119626144,584.190132904984,618.453034128718,644.564789449039,680.375486749158,0.6335505760000002,0.51,0.6074067700000001,0.5996068505177535,0.6197467612818591,0.45,0.5698756933333334,0.45,0.5871023766000001,0.5862902526666667,0.72,0.47
140,True,False,2017,5,2017-05-16,solvent,0.7675,623.207664785016,663.299519382585,706.793595646491,726.488555994266,711.756236551718,669.99758823287,651.448642642048,692.406658440732,664.377119626144,584.190132904984,618.453034128718,644.564789449039,0.9057828295000001,0.6335505760000002,0.51,0.6074067700000001,0.5996068505177535,0.6197467612818591,0.45,0.5698756933333334,0.45,0.5871023766000001,0.5862902526666667,0.72
141,True,False,2017,6,2017-06-30,solvent,0.8171281005,655.510616305257,623.207664785016,663.299519382585,706.793595646491,726.488555994266,711.756236551718,669.99758823287,651.448642642048,692.406658440732,664.377119626144,584.190132904984,618.453034128718,0.7675,0.9057828295000001,0.6335505760000002,0.51,0.6074067700000001,0.5996068505177535,0.6197467612818591,0.45,0.5698756933333334,0.45,0.5871023766000001,0.5862902526666667
142,True,False,2017,7,2017-07-31,solvent,0.913278168,621.181586939107,655.510616305257,623.207664785016,663.299519382585,706.793595646491,726.488555994266,711.756236551718,669.99758823287,651.448642642048,692.406658440732,664.377119626144,584.190132904984,0.8171281005,0.7675,0.9057828295000001,0.6335505760000002,0.51,0.6074067700000001,0.5996068505177535,0.6197467612818591,0.45,0.5698756933333334,0.45,0.5871023766000001
143,True,False,2017,8,2017-08-31,solvent,0.7710927226666667,617.158220835306,621.181586939107,655.510616305257,623.207664785016,663.299519382585,706.793595646491,726.488555994266,711.756236551718,669.99758823287,651.448642642048,692.406658440732,664.377119626144,0.913278168,0.8171281005,0.7675,0.9057828295000001,0.6335505760000002,0.51,0.6074067700000001,0.5996068505177535,0.6197467612818591,0.45,0.5698756933333334,0.45
144,True,False,2017,9,2017-09-30,solvent,1.0208627553333331,621.819465680048,617.158220835306,621.181586939107,655.510616305257,623.207664785016,663.299519382585,706.793595646491,726.488555994266,711.756236551718,669.99758823287,651.448642642048,692.406658440732,0.7710927226666667,0.913278168,0.8171281005,0.7675,0.9057828295000001,0.6335505760000002,0.51,0.6074067700000001,0.5996068505177535,0.6197467612818591,0.45,0.5698756933333334
145,True,False,2017,10,2017-10-23,solvent,1.143470446847536,661.631565157988,621.819465680048,617.158220835306,621.181586939107,655.510616305257,623.207664785016,663.299519382585,706.793595646491,726.488555994266,711.756236551718,669.99758823287,651.448642642048,1.0208627553333331,0.7710927226666667,0.913278168,0.8171281005,0.7675,0.9057828295000001,0.6335505760000002,0.51,0.6074067700000001,0.5996068505177535,0.6197467612818591,0.45
146,True,False,2017,11,2017-11-30,solvent,1.0020385115,648.161663544148,661.631565157988,621.819465680048,617.158220835306,621.181586939107,655.510616305257,623.207664785016,663.299519382585,706.793595646491,726.488555994266,711.756236551718,669.99758823287,1.143470446847536,1.0208627553333331,0.7710927226666667,0.913278168,0.8171281005,0.7675,0.9057828295000001,0.6335505760000002,0.51,0.6074067700000001,0.5996068505177535,0.6197467612818591
147,True,False,2017,12,2017-12-21,solvent,0.892639084,635.563806500635,648.161663544148,661.631565157988,621.819465680048,617.158220835306,621.181586939107,655.510616305257,623.207664785016,663.299519382585,706.793595646491,726.488555994266,711.756236551718,1.0020385115,1.143470446847536,1.0208627553333331,0.7710927226666667,0.913278168,0.8171281005,0.7675,0.9057828295000001,0.6335505760000002,0.51,0.6074067700000001,0.5996068505177535
148,True,False,2018,1,2018-01-30,solvent,1.0271992366666667,592.797796439949,635.563806500635,648.161663544148,661.631565157988,621.819465680048,617.158220835306,621.181586939107,655.510616305257,623.207664785016,663.299519382585,706.793595646491,726.488555994266,0.892639084,1.0020385115,1.143470446847536,1.0208627553333331,0.7710927226666667,0.913278168,0.8171281005,0.7675,0.9057828295000001,0.6335505760000002,0.51,0.6074067700000001
149,True,False,2018,2,2018-02-20,solvent,1.0,633.347501155855,592.797796439949,635.563806500635,648.161663544148,661.631565157988,621.819465680048,617.158220835306,621.181586939107,655.510616305257,623.207664785016,663.299519382585,706.793595646491,1.0271992366666667,0.892639084,1.0020385115,1.143470446847536,1.0208627553333331,0.7710927226666667,0.913278168,0.8171281005,0.7675,0.9057828295000001,0.6335505760000002,0.51
150,True,False,2018,3,2018-03-23,solvent,0.8937049850000001,642.943711013104,633.347501155855,592.797796439949,635.563806500635,648.161663544148,661.631565157988,621.819465680048,617.158220835306,621.181586939107,655.510616305257,623.207664785016,663.299519382585,1.0,1.0271992366666667,0.892639084,1.0020385115,1.143470446847536,1.0208627553333331,0.7710927226666667,0.913278168,0.8171281005,0.7675,0.9057828295000001,0.6335505760000002
151,True,False,2018,4,2018-04-17,solvent,1.0,624.308918836003,642.943711013104,633.347501155855,592.797796439949,635.563806500635,648.161663544148,661.631565157988,621.819465680048,617.158220835306,621.181586939107,655.510616305257,623.207664785016,0.8937049850000001,1.0,1.0271992366666667,0.892639084,1.0020385115,1.143470446847536,1.0208627553333331,0.7710927226666667,0.913278168,0.8171281005,0.7675,0.9057828295000001
152,True,False,2018,5,2018-05-17,solvent,1.0055014933333333,618.000861676943,624.308918836003,642.943711013104,633.347501155855,592.797796439949,635.563806500635,648.161663544148,661.631565157988,621.819465680048,617.158220835306,621.181586939107,655.510616305257,1.0,0.8937049850000001,1.0,1.0271992366666667,0.892639084,1.0020385115,1.143470446847536,1.0208627553333331,0.7710927226666667,0.913278168,0.8171281005,0.7675
153,True,False,2018,6,2018-06-30,solvent,0.93246999,606.02164191076,618.000861676943,624.308918836003,642.943711013104,633.347501155855,592.797796439949,635.563806500635,648.161663544148,661.631565157988,621.819465680048,617.158220835306,621.181586939107,1.0055014933333333,1.0,0.8937049850000001,1.0,1.0271992366666667,0.892639084,1.0020385115,1.143470446847536,1.0208627553333331,0.7710927226666667,0.913278168,0.8171281005
154,True,False,2018,7,2018-07-31,solvent,1.0222286125,582.897990498486,606.02164191076,618.000861676943,624.308918836003,642.943711013104,633.347501155855,592.797796439949,635.563806500635,648.161663544148,661.631565157988,621.819465680048,617.158220835306,0.93246999,1.0055014933333333,1.0,0.8937049850000001,1.0,1.0271992366666667,0.892639084,1.0020385115,1.143470446847536,1.0208627553333331,0.7710927226666667,0.913278168
156,True,False,2018,9,2018-09-30,solvent,0.8937049850000001,534.352874709735,538.208165734094,582.897990498486,606.02164191076,618.000861676943,624.308918836003,642.943711013104,633.347501155855,592.797796439949,635.563806500635,648.161663544148,661.631565157988,1.07240997,1.0222286125,0.93246999,1.0055014933333333,1.0,0.8937049850000001,1.0,1.0271992366666667,0.892639084,1.0020385115,1.143470446847536,1.0208627553333331
157,True,False,2018,10,2018-10-24,solvent,0.9167626137500001,524.853111692692,534.352874709735,538.208165734094,582.897990498486,606.02164191076,618.000861676943,624.308918836003,642.943711013104,633.347501155855,592.797796439949,635.563806500635,648.161663544148,0.8937049850000001,1.07240997,1.0222286125,0.93246999,1.0055014933333333,1.0,0.8937049850000001,1.0,1.0271992366666667,0.892639084,1.0020385115,1.143470446847536
158,True,False,2018,11,2018-11-30,solvent,1.0139614709897387,506.85604169469,524.853111692692,534.352874709735,538.208165734094,582.897990498486,606.02164191076,618.000861676943,624.308918836003,642.943711013104,633.347501155855,592.797796439949,635.563806500635,0.9167626137500001,0.8937049850000001,1.07240997,1.0222286125,0.93246999,1.0055014933333333,1.0,0.8937049850000001,1.0,1.0271992366666667,0.892639084,1.0020385115
159,True,False,2018,12,2018-12-31,solvent,1.04671759875,444.079833274839,506.85604169469,524.853111692692,534.352874709735,538.208165734094,582.897990498486,606.02164191076,618.000861676943,624.308918836003,642.943711013104,633.347501155855,592.797796439949,1.0139614709897387,0.9167626137500001,0.8937049850000001,1.07240997,1.0222286125,0.93246999,1.0055014933333333,1.0,0.8937049850000001,1.0,1.0271992366666667,0.892639084
